performance_link_id,performance_id,platform,link_type,url,title,start_seconds,duration_seconds,is_official,notes
performance-link-gd-1982-02-17-bird-song-1-4-archive-track,gd-1982-02-17-bird-song-1-4,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t04.mp3,Bird Song,,560,false,Track 4 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-c-c-rider-1-5-archive-track,gd-1982-02-17-c-c-rider-1-5,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t05.mp3,C C Rider,,564,false,Track 5 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-drums-2-5-archive-track,gd-1982-02-17-drums-2-5,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d2t05.mp3,Drums ->,,769,false,Track 14 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-estimated-prophet-2-3-archive-track,gd-1982-02-17-estimated-prophet-2-3,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d2t03.mp3,Estimated Prophet ->,,735,false,Track 12 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-eyes-of-the-world-2-4-archive-track,gd-1982-02-17-eyes-of-the-world-2-4,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d2t04.mp3,Eyes Of The World ->,,556,false,Track 13 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-fire-on-the-mountain-2-2-archive-track,gd-1982-02-17-fire-on-the-mountain-2-2,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d2t02.mp3,Fire On The Mountain ->,,559,false,Track 11 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-it-s-all-over-now-1-7-archive-track,gd-1982-02-17-it-s-all-over-now-1-7,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t07.mp3,It's All Over Now,,641,false,Track 7 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t07.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-loser-1-8-archive-track,gd-1982-02-17-loser-1-8,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t08.mp3,Loser,,402,false,Track 8 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t08.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-man-smart-woman-smarter-1-9-archive-track,gd-1982-02-17-man-smart-woman-smarter-1-9,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t09.mp3,Man Smart (Woman Smarter),,345,false,Track 9 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-not-fade-away-2-8-archive-track,gd-1982-02-17-not-fade-away-2-8,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d3t03.mp3,Not Fade Away ->,,517,false,Track 17 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-on-the-road-again-1-3-archive-track,gd-1982-02-17-on-the-road-again-1-3,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t03.mp3,On The Road Again,,322,false,Track 3 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-scarlet-begonias-2-1-archive-track,gd-1982-02-17-scarlet-begonias-2-1,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d2t01.mp3,Scarlet Begonias ->,,784,false,Track 10 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d2t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-space-2-6-archive-track,gd-1982-02-17-space-2-6,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d3t01.mp3,Space ->,,442,false,Track 15 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-sugar-magnolia-2-10-archive-track,gd-1982-02-17-sugar-magnolia-2-10,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d3t05.mp3,Sugar Magnolia,,706,false,Track 19 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d3t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-sugaree-1-2-archive-track,gd-1982-02-17-sugaree-1-2,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t02.mp3,Sugaree,,699,false,Track 2 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-tennessee-jed-1-6-archive-track,gd-1982-02-17-tennessee-jed-1-6,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d1t06.mp3,Tennessee Jed,,502,false,Track 6 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d1t06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-the-wheel-2-7-archive-track,gd-1982-02-17-the-wheel-2-7,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d3t02.mp3,The Wheel ->,,393,false,Track 16 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d3t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-17-wharf-rat-2-9-archive-track,gd-1982-02-17-wharf-rat-2-9,archive,recording-track,https://archive.org/details/gd1982-02-17.sbd.miller.112408.flac16/gd82-02-17d3t04.mp3,Wharf Rat ->,,554,false,Track 18 of Internet Archive item gd1982-02-17.sbd.miller.112408.flac16 (recording-archive-gd1982-02-17-sbd-miller-112408-flac16); file gd82-02-17d3t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-bertha-1-8-archive-track,gd-1982-02-21-bertha-1-8,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t08%20Bertha.mp3,Bertha >,,396,false,Track 108 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t08 Bertha.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-big-river-1-5-archive-track,gd-1982-02-21-big-river-1-5,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t05%20Big%20River.mp3,Big River,,431,false,Track 105 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t05 Big River.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-bird-song-1-6-archive-track,gd-1982-02-21-bird-song-1-6,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t06%20Bird%20Song.mp3,Bird Song,,610,false,Track 106 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t06 Bird Song.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-brokedown-palace-3-1-archive-track,gd-1982-02-21-brokedown-palace-3-1,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t11%20Brokedown%20Palace.mp3,Brokedown Palace,,354,false,Track 211 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t11 Brokedown Palace.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-china-cat-sunflower-2-1-archive-track,gd-1982-02-21-china-cat-sunflower-2-1,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t02%20China%20Cat%20Sunflower.mp3,China Cat Sunflower >,,374,false,Track 202 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t02 China Cat Sunflower.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-drums-2-5-archive-track,gd-1982-02-21-drums-2-5,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t06%20Drums.mp3,Drums >,,693,false,Track 206 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t06 Drums.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-estimated-prophet-2-3-archive-track,gd-1982-02-21-estimated-prophet-2-3,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t04%20Estimated%20Prophet.mp3,Estimated Prophet >,,711,false,Track 204 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t04 Estimated Prophet.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-eyes-of-the-world-2-4-archive-track,gd-1982-02-21-eyes-of-the-world-2-4,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t05%20Eyes%20Of%20The%20World.mp3,Eyes Of The World >,,418,false,Track 205 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t05 Eyes Of The World.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-friend-of-the-devil-1-3-archive-track,gd-1982-02-21-friend-of-the-devil-1-3,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t03%20Friend%20Of%20The%20Devil.mp3,Friend Of The Devil,,481,false,Track 103 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t03 Friend Of The Devil.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-i-know-you-rider-2-2-archive-track,gd-1982-02-21-i-know-you-rider-2-2,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t03%20I%20Know%20You%20Rider.mp3,I Know You Rider,,421,false,Track 203 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t03 I Know You Rider.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-little-red-rooster-1-7-archive-track,gd-1982-02-21-little-red-rooster-1-7,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t07%20Little%20Red%20Rooster.mp3,Little Red Rooster,,604,false,Track 107 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t07 Little Red Rooster.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-man-smart-woman-smarter-1-9-archive-track,gd-1982-02-21-man-smart-woman-smarter-1-9,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t09%20Man%20Smart%20%28Woman%20Smarter%29.mp3,Man Smart (Woman Smarter),,314,false,Track 109 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t09 Man Smart (Woman Smarter).mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-me-and-my-uncle-1-4-archive-track,gd-1982-02-21-me-and-my-uncle-1-4,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t04%20Me%20%26%20My%20Uncle.mp3,Me & My Uncle >,,174,false,Track 104 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t04 Me & My Uncle.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-not-fade-away-2-7-archive-track,gd-1982-02-21-not-fade-away-2-7,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t08%20Not%20Fade%20Away.mp3,Not Fade Away >,,444,false,Track 208 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t08 Not Fade Away.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-shakedown-street-1-1-archive-track,gd-1982-02-21-shakedown-street-1-1,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s1t01%20Shakedown%20Street.mp3,Shakedown Street >,,753,false,Track 101 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s1t01 Shakedown Street.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-space-2-6-archive-track,gd-1982-02-21-space-2-6,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t07%20Space.mp3,Space >,,208,false,Track 207 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t07 Space.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-stella-blue-2-8-archive-track,gd-1982-02-21-stella-blue-2-8,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t09%20Stella%20Blue.mp3,Stella Blue >,,589,false,Track 209 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t09 Stella Blue.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-02-21-sugar-magnolia-2-9-archive-track,gd-1982-02-21-sugar-magnolia-2-9,archive,recording-track,https://archive.org/details/gd1982-02-21.148007.sbd.miller.clugston.flac16/gd82-02-21%20s2t10%20Sugar%20Magnolia.mp3,Sugar Magnolia,,611,false,Track 210 of Internet Archive item gd1982-02-21.148007.sbd.miller.clugston.flac16 (recording-archive-gd1982-02-21-148007-sbd-miller-clugston-flac16); file gd82-02-21 s2t10 Sugar Magnolia.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-around-and-around-2-9-archive-track,gd-1982-03-13-around-and-around-2-9,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d3t04.mp3,Around And Around ->,,235,false,Track 9 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d3t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-black-peter-2-8-archive-track,gd-1982-03-13-black-peter-2-8,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d3t03.mp3,Black Peter ->,,502,false,Track 8 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d3t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-drums-2-5-archive-track,gd-1982-03-13-drums-2-5,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d2t05.mp3,Drums ->,,252,false,Track 5 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d2t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-estimated-prophet-2-3-archive-track,gd-1982-03-13-estimated-prophet-2-3,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d2t03.mp3,Estimated Prophet ->,,799,false,Track 3 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d2t03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-eyes-of-the-world-2-4-archive-track,gd-1982-03-13-eyes-of-the-world-2-4,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d2t04.mp3,Eyes Of The World ->,,524,false,Track 4 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d2t04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-feel-like-a-stranger-2-1-archive-track,gd-1982-03-13-feel-like-a-stranger-2-1,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d2t01.mp3,Feel Like A Stranger ->,,513,false,Track 1 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d2t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-franklin-s-tower-2-2-archive-track,gd-1982-03-13-franklin-s-tower-2-2,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d2t02.mp3,Franklin's Tower ->,,627,false,Track 2 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d2t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-good-lovin-2-10-archive-track,gd-1982-03-13-good-lovin-2-10,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d3t05.mp3,Good Lovin',,614,false,Track 10 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d3t05.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-space-2-6-archive-track,gd-1982-03-13-space-2-6,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d3t01.mp3,Space ->,,618,false,Track 6 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d3t01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-13-the-other-one-2-7-archive-track,gd-1982-03-13-the-other-one-2-7,archive,recording-track,https://archive.org/details/gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16/gd82-03-13d3t02.mp3,The Other One ->,,602,false,Track 7 of Internet Archive item gd1982-03-13.s2.sbd.digitalrbb.miller.112858.flac16 (recording-archive-gd1982-03-13-s2-sbd-digitalrbb-miller-112858-flac16); file gd82-03-13d3t02.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-althea-1-9-archive-track,gd-1982-03-14-althea-1-9,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.11.mp3,Althea,,493,false,Track 11 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.11.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-drums-2-6-archive-track,gd-1982-03-14-drums-2-6,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.19.mp3,Drums>,,260,false,Track 19 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.19.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-fire-on-the-mountain-2-5-archive-track,gd-1982-03-14-fire-on-the-mountain-2-5,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.18.mp3,Fire on the Mountain>,,436,false,Track 18 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.18.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-let-it-grow-1-10-archive-track,gd-1982-03-14-let-it-grow-1-10,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.12.mp3,Let It Grow,,613,false,Track 12 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.12.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-little-red-rooster-1-6-archive-track,gd-1982-03-14-little-red-rooster-1-6,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.06.mp3,Little Red Rooster,,471,false,Track 6 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.06.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-looks-like-rain-1-8-archive-track,gd-1982-03-14-looks-like-rain-1-8,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.09.mp3,Looks Like Rain,,508,false,Track 9 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.09.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-me-and-my-uncle-1-3-archive-track,gd-1982-03-14-me-and-my-uncle-1-3,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.03.mp3,Me & My Uncle>,,199,false,Track 3 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.03.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-mexicali-blues-1-4-archive-track,gd-1982-03-14-mexicali-blues-1-4,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.04.mp3,Mexicali Blues,,316,false,Track 4 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.04.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-not-fade-away-2-8-archive-track,gd-1982-03-14-not-fade-away-2-8,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.21.mp3,Not Fade Away>,,522,false,Track 21 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.21.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-one-more-saturday-night-1-1-archive-track,gd-1982-03-14-one-more-saturday-night-1-1,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.01.mp3,One More Saturday Night>,,268,false,Track 1 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.01.mp3. Derived from preserved representative item metadata; no audio retrieved.
performance-link-gd-1982-03-14-ramble-on-rose-1-7-archive-track,gd-1982-03-14-ramble-on-rose-1-7,archive,recording-track,https://archive.org/details/gd1982-03-14.139382.sbd.flac16/gd1982-03-14.sbd.08.mp3,Ramble On Rose>,,415,false,Track 8 of Internet Archive item gd1982-03-14.139382.sbd.flac16 (recording-archive-gd1982-03-14-139382-sbd-flac16); file gd1982-03-14.sbd.08.mp3. Derived from preserved representative item metadata; no audio retrieved.
