show_link_id,show_id,platform,link_type,url,title,is_official,notes
show-link-gd-1969-10-31-relisten,gd-1969-10-31,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/10/31,"Listen on Relisten: 1969-10-31 Loma Prieta Room, Student Union, San Jose State University",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-10-31, 3 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1969-11-01-archive-index,gd-1969-11-01,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-01,All recordings on the Internet Archive: 1969-11-01 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-01; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-01-relisten,gd-1969-11-01,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/01,Listen on Relisten: 1969-11-01 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-01, 1 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1969-11-02-archive-index,gd-1969-11-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-02,All recordings on the Internet Archive: 1969-11-02 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-02; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-02-relisten,gd-1969-11-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/02,Listen on Relisten: 1969-11-02 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-02, 3 source(s), avg rating 9.76; retrieved 2026-09-01."
show-link-gd-1969-11-07-archive-index,gd-1969-11-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-07,All recordings on the Internet Archive: 1969-11-07 Fillmore Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-07; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-07-relisten,gd-1969-11-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/07,Listen on Relisten: 1969-11-07 Fillmore Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-07, 4 source(s), avg rating 9.25; retrieved 2026-09-01."
show-link-gd-1969-11-08-archive-index,gd-1969-11-08,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-08,All recordings on the Internet Archive: 1969-11-08 Fillmore Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-08; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-08-relisten,gd-1969-11-08,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/08,Listen on Relisten: 1969-11-08 Fillmore Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-08, 4 source(s), avg rating 10.00; retrieved 2026-09-01."
show-link-gd-1969-11-15-archive-index,gd-1969-11-15,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-15,All recordings on the Internet Archive: 1969-11-15 Lanai Theater,false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-15; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-15-relisten,gd-1969-11-15,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/15,Listen on Relisten: 1969-11-15 Lanai Theater,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-15, 4 source(s), avg rating 9.50; retrieved 2026-09-01."
show-link-gd-1969-11-21-archive-index,gd-1969-11-21,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-11-21,"All recordings on the Internet Archive: 1969-11-21 Cal Expo, Building A",false,"Internet Archive GratefulDead collection listing filtered to date:1969-11-21; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-11-21-relisten,gd-1969-11-21,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/11/21,"Listen on Relisten: 1969-11-21 Cal Expo, Building A",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-11-21, 2 source(s), avg rating 7.60; retrieved 2026-09-01."
show-link-gd-1969-12-04-archive-index,gd-1969-12-04,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-04,All recordings on the Internet Archive: 1969-12-04 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-04; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-04-relisten,gd-1969-12-04,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/04,Listen on Relisten: 1969-12-04 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-04, 3 source(s), avg rating 9.33; retrieved 2026-09-01."
show-link-gd-1969-12-05-archive-index,gd-1969-12-05,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-05,All recordings on the Internet Archive: 1969-12-05 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-05; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-05-relisten,gd-1969-12-05,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/05,Listen on Relisten: 1969-12-05 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-05, 2 source(s), avg rating 7.40; retrieved 2026-09-01."
show-link-gd-1969-12-07-archive-index,gd-1969-12-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-07,All recordings on the Internet Archive: 1969-12-07 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-07; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-07-relisten,gd-1969-12-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/07,Listen on Relisten: 1969-12-07 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-07, 2 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1969-12-10-archive-index,gd-1969-12-10,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-10,All recordings on the Internet Archive: 1969-12-10 Thelma,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-10; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-10-relisten,gd-1969-12-10,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/10,Listen on Relisten: 1969-12-10 Thelma,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-10, 3 source(s), avg rating 9.60; retrieved 2026-09-01."
show-link-gd-1969-12-11-archive-index,gd-1969-12-11,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-11,All recordings on the Internet Archive: 1969-12-11 Thelma,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-11; 5 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-11-relisten,gd-1969-12-11,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/11,Listen on Relisten: 1969-12-11 Thelma,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-11, 5 source(s), avg rating 9.80; retrieved 2026-09-01."
show-link-gd-1969-12-12-archive-index,gd-1969-12-12,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-12,All recordings on the Internet Archive: 1969-12-12 Thelma,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-12; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-12-relisten,gd-1969-12-12,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/12,Listen on Relisten: 1969-12-12 Thelma,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-12, 3 source(s), avg rating 8.93; retrieved 2026-09-01."
show-link-gd-1969-12-13-archive-index,gd-1969-12-13,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-13,All recordings on the Internet Archive: 1969-12-13 Swing Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-13; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-13-relisten,gd-1969-12-13,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/13,Listen on Relisten: 1969-12-13 Swing Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-13, 1 source(s), avg rating 8.10; retrieved 2026-09-01."
show-link-gd-1969-12-19-archive-index,gd-1969-12-19,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-19,All recordings on the Internet Archive: 1969-12-19 Fillmore Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-19; 5 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-19-relisten,gd-1969-12-19,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/19,Listen on Relisten: 1969-12-19 Fillmore Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-19, 5 source(s), avg rating 9.33; retrieved 2026-09-01."
show-link-gd-1969-12-20-archive-index,gd-1969-12-20,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-20,All recordings on the Internet Archive: 1969-12-20 Fillmore Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-20; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-20-relisten,gd-1969-12-20,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/20,Listen on Relisten: 1969-12-20 Fillmore Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-20, 1 source(s), avg rating 6.80; retrieved 2026-09-01."
show-link-gd-1969-12-21-archive-index,gd-1969-12-21,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-21,All recordings on the Internet Archive: 1969-12-21 Fillmore Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-21; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-21-relisten,gd-1969-12-21,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/21,Listen on Relisten: 1969-12-21 Fillmore Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-21, 1 source(s), avg rating 8.22; retrieved 2026-09-01."
show-link-gd-1969-12-26-archive-index,gd-1969-12-26,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-26,"All recordings on the Internet Archive: 1969-12-26 McFarlin Auditorium, Southern Methodist University (SMU)",false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-26; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-26-relisten,gd-1969-12-26,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/26,"Listen on Relisten: 1969-12-26 McFarlin Auditorium, Southern Methodist University (SMU)",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-26, 3 source(s), avg rating 9.69; retrieved 2026-09-01."
show-link-gd-1969-12-28-archive-index,gd-1969-12-28,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-28,All recordings on the Internet Archive: 1969-12-28 Miami-Hollywood Speedway Park,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-28; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-12-28-relisten,gd-1969-12-28,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/12/28,Listen on Relisten: 1969-12-28 Miami-Hollywood Speedway Park,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-12-28, 3 source(s), avg rating 9.07; retrieved 2026-09-01."
show-link-gd-1969-12-29-archive-index,gd-1969-12-29,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-12-29,All recordings on the Internet Archive: 1969-12-29 Boston Tea Party,false,"Internet Archive GratefulDead collection listing filtered to date:1969-12-29; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
